productAsin,country,isVerified,ratingScore,reviewTitle,reviewDescription,reviewUrl,reviewedIn,variant,variantAsin,lemmatized_reviewDescription,stemmed_reviewDescription,color,size,word_count,any_neg,char_count,sentiment,sentiment_label
B0BDK8LKPJ,India,True,5,It is really smart,"Like : Siri, camera, security features, battery , one hand operation , fitâ€™s easily in pocket.Dislike: the front camera set up blocks considerable amount screen at top.",https://www.amazon.in/gp/customer-reviews/R3DVLCEZQAF99K/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDK8LKPJ,Reviewed in India on 24 July 2023,Colour: StarlightSize: 128 GB,B0BDK8LKPJ,like siri camera security feature battery one hand operation fitâs easily pocket dislike front camera set block considerable amount screen top,like siri camera secur featur batteri one hand oper fitâ easili pocket dislik front camera set block consider amount screen top,starlight,128GB,21,0,122,0.7003,positive
B0BDK8LKPJ,India,True,5,Supr,Best All Time IOS,https://www.amazon.in/gp/customer-reviews/R2JXPADU7K2HVS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDK8LKPJ,Reviewed in India on 12 January 2024,Colour: StarlightSize: 128 GB,B0BDK8LKPJ,best time io,best time io,starlight,128GB,3,0,10,0.6369,positive
B0BDK8LKPJ,India,True,5,Well its a iphone.,"A little overpriced but worth the buy. Even tho there is not much difference in the the version 13 or 14, But it just feels different everytime. Totally recommended",https://www.amazon.in/gp/customer-reviews/R1F10TQJCW9KPP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDK8LKPJ,Reviewed in India on 12 July 2023,Colour: StarlightSize: 128 GB,B0BDK8LKPJ,little overpriced worth buy even tho much difference version 13 14 feel different everytime totally recommended,littl overpr worth buy even tho much differ version 13 14 feel differ everytim total recommend,starlight,128GB,16,0,96,0.4048,positive
B0BDK8LKPJ,India,True,5,Upgrade phone,No effective change iphone 12 to iphone 14Minner upgraded,https://www.amazon.in/gp/customer-reviews/R2PIYD97V169OZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDK8LKPJ,Reviewed in India on 29 September 2023,Colour: StarlightSize: 128 GB,B0BDK8LKPJ,effective change iphone 12 iphone 14minner upgraded,effect chang iphon 12 iphon 14minner upgrad,starlight,128GB,7,0,45,0.4767,positive
B0BDK8LKPJ,India,True,1,Defective I phone,"Send defective I phone, in one month mobile is impared twice,",https://www.amazon.in/gp/customer-reviews/R2Z4YPM75US5I9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDK8LKPJ,Reviewed in India on 12 October 2023,Colour: StarlightSize: 128 GB,B0BDK8LKPJ,send defective phone one month mobile impared twice,send defect phone one month mobil impar twice,starlight,128GB,8,0,44,-0.4404,negative
B0BDK8LKPJ,India,True,1,Screen defects,Its been few days we bought during the sale....and now we have got these issues....and Amazon doesn't even respond or replace it .,https://www.amazon.in/gp/customer-reviews/R25SM5OOWZ7U3U/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDK8LKPJ,Reviewed in India on 31 July 2023,Colour: StarlightSize: 128 GB,B0BDK8LKPJ,day bought sale got issue amazon doesnt even respond replace,day bought sale got issu amazon doesnt even respond replac,starlight,128GB,10,0,51,0.1779,positive
B0BDK8LKPJ,India,True,1,Face id automatic off and now not working,Face id today autimatically not working i have try to resest and erase all setting but still not working,https://www.amazon.in/gp/customer-reviews/R15RAGGK3DXN9Q/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDK8LKPJ,Reviewed in India on 3 July 2023,Colour: StarlightSize: 128 GB,B0BDK8LKPJ,face id today autimatically working try resest erase setting still working,face id today autimat work tri resest eras set still work,starlight,128GB,11,0,64,0.0,negative
B0BDK8LKPJ,India,True,1,Wrost package,Product box is not okay condition I am not satisfied,https://www.amazon.in/gp/customer-reviews/R27JGPJ62RUV2B/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDK8LKPJ,Reviewed in India on 25 August 2023,Colour: StarlightSize: 128 GB,B0BDK8LKPJ,product box okay condition satisfied,product box okay condit satisfi,starlight,128GB,5,0,32,0.5719,positive
B0BDK8LKPJ,India,True,1,"Defective, unexpected from apple","Defective piece, couldn't even complete setup mobile. Defective instrument",https://www.amazon.in/gp/customer-reviews/RF0HKB8O0ZDH7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDK8LKPJ,Reviewed in India on 18 June 2023,Colour: StarlightSize: 128 GB,B0BDK8LKPJ,defective piece couldnt even complete setup mobile defective instrument,defect piec couldnt even complet setup mobil defect instrument,starlight,128GB,9,0,63,-0.7003,negative
B0BDK8LKPJ,India,True,1,Not worth the money,Doesn't make any sense to buy this mobile. Go for either Pro if you want good images or 13 for less price. I am regretting this mobile purchase.,https://www.amazon.in/gp/customer-reviews/R2HIWFOPDXZBQR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDK8LKPJ,Reviewed in India on 24 March 2023,Colour: StarlightSize: 128 GB,B0BDK8LKPJ,doesnt make sense buy mobile go either pro want good image 13 le price regretting mobile purchase,doesnt make sens buy mobil go either pro want good imag 13 less price regret mobil purchas,starlight,128GB,17,0,81,0.128,positive
B0BDK8LKPJ,India,True,1,zero i phone 14,bhut baker phn hai 2 month m 2% betrry helth kam ho gayi,https://www.amazon.in/gp/customer-reviews/R1YDLURI6ACQ9A/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDK8LKPJ,Reviewed in India on 25 June 2023,Colour: StarlightSize: 128 GB,B0BDK8LKPJ,bhut baker phn hai 2 month 2 betrry helth kam ho gayi,bhut baker phn hai 2 month 2 betrri helth kam ho gayi,starlight,128GB,12,0,42,0.0,negative
B0BDK8LKPJ,India,True,1,Heating issues,Heating issues .thought it will be ok in a day or two but it still persists,https://www.amazon.in/gp/customer-reviews/R2N943G4MLQX99/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDK8LKPJ,Reviewed in India on 31 March 2023,Colour: StarlightSize: 128 GB,B0BDK8LKPJ,heating issue thought ok day two still persists,heat issu thought ok day two still persist,starlight,128GB,8,0,40,0.296,positive
B0BDK8LKPJ,India,True,1,à¤†à¤¯ à¤«à¥‹à¤¨ à¤•à¤¿ à¤¬à¥à¤¯à¤¾à¤Ÿà¤°à¤¿ à¤¬à¤¹à¥à¤¤ à¤œà¤²à¤¦ à¤–à¤¤à¤® à¤¹à¥‹à¤¤à¥€ à¤¹à¥‡,à¤†à¤¯ à¤«à¥‹à¤¨ à¤•à¤¿ à¤¬à¥à¤¯à¤¾à¤Ÿà¤°à¤¿ à¤¬à¤¹à¥à¤¤ à¤œà¤²à¤¦ à¤–à¤¤à¤® à¤¹à¥‹à¤¤à¥€ à¤¹à¥‡,https://www.amazon.in/gp/customer-reviews/R1ITNT1281P111/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDK8LKPJ,Reviewed in India on 2 May 2023,Colour: StarlightSize: 128 GB,B0BDK8LKPJ,àà ààà àà àààà¾àÿàà àà¹àà àœà²à ààà à¹ààà à¹à,àà ààà àà àààà¾àÿàà àà¹àà àœà²à ààà à¹ààà à¹à,starlight,128GB,9,0,37,0.0,negative
B0BDK8LKPJ,India,True,1,frozen screen,phone froze and not working,https://www.amazon.in/gp/customer-reviews/R3DF6KUVZSE6GZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDK8LKPJ,Reviewed in India on 8 July 2023,Colour: StarlightSize: 128 GB,B0BDK8LKPJ,phone froze working,phone froze work,starlight,128GB,3,0,17,0.0,negative
B0BDK8LKPJ,India,True,5,Very nice,Like it's,https://www.amazon.in/gp/customer-reviews/R2CCK8YM5J6AHW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDK8LKPJ,Reviewed in India on 17 November 2023,Colour: StarlightSize: 128 GB,B0BDK8LKPJ,like,like,starlight,128GB,1,0,4,0.3612,positive
B0BDK8LKPJ,India,True,5,iPhone,"I donâ€™t think I have to mention anything for this phone, this is the worldâ€™s best smartphone ever",https://www.amazon.in/gp/customer-reviews/RS0FW5CKZZ5M/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDK8LKPJ,Reviewed in India on 24 July 2023,Colour: StarlightSize: 128 GB,B0BDK8LKPJ,donât think mention anything phone worldâs best smartphone ever,donât think mention anyth phone worldâ best smartphon ever,starlight,128GB,9,0,55,0.6369,positive
B0BDK8LKPJ,India,True,5,Quality,It was very good product I liked it,https://www.amazon.in/gp/customer-reviews/R3L3XULZNAVYKL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDK8LKPJ,Reviewed in India on 3 October 2023,Colour: StarlightSize: 128 GB,B0BDK8LKPJ,good product liked,good product like,starlight,128GB,3,0,16,0.6908,positive
B0BDK8LKPJ,India,True,5,Apple is Apple,No need to write more its awesome,https://www.amazon.in/gp/customer-reviews/RCOSKJ194O89R/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDK8LKPJ,Reviewed in India on 29 September 2023,Colour: StarlightSize: 128 GB,B0BDK8LKPJ,need write awesome,need write awesom,starlight,128GB,3,0,16,0.6249,positive
B0BDK8LKPJ,India,True,5,Amazing amazon,It's genuine and works really well .. thanks amazon,https://www.amazon.in/gp/customer-reviews/R3CG91TS1AVM7M/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDK8LKPJ,Reviewed in India on 31 July 2023,Colour: StarlightSize: 128 GB,B0BDK8LKPJ,genuine work really well thanks amazon,genuin work realli well thank amazon,starlight,128GB,6,0,33,0.7604,positive
B0BDK8LKPJ,India,True,5,Good ðŸ‘,Good ðŸ‘,https://www.amazon.in/gp/customer-reviews/R30KD5XIIHSBES/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDK8LKPJ,Reviewed in India on 13 September 2023,Colour: StarlightSize: 128 GB,B0BDK8LKPJ,good ðÿ,good ðÿ,starlight,128GB,2,0,6,0.4404,positive
B0BDK8LKPJ,India,True,5,Best,iPhone is iphone and it's really great. Smooth operations and works like butter.,https://www.amazon.in/gp/customer-reviews/R1G0RYNRR5U3V/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDK8LKPJ,Reviewed in India on 13 August 2023,Colour: StarlightSize: 128 GB,B0BDK8LKPJ,iphone iphone really great smooth operation work like butter,iphon iphon realli great smooth oper work like butter,starlight,128GB,9,0,52,0.7841,positive
B0BDK8LKPJ,India,True,5,It is a good product,This I phone is long lasting nice,https://www.amazon.in/gp/customer-reviews/R2MFLZBCQ63E2F/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDK8LKPJ,Reviewed in India on 10 July 2023,Colour: StarlightSize: 128 GB,B0BDK8LKPJ,phone long lasting nice,phone long last nice,starlight,128GB,4,0,20,0.4215,positive
B0BDK8LKPJ,India,True,5,Nice,Very nice product,https://www.amazon.in/gp/customer-reviews/R22V3F2WQWJZK6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDK8LKPJ,Reviewed in India on 17 August 2023,Colour: StarlightSize: 128 GB,B0BDK8LKPJ,nice product,nice product,starlight,128GB,2,0,11,0.4215,positive
B0BDK8LKPJ,India,True,5,Itâ€™s amazing,Its very nice product in buget,https://www.amazon.in/gp/customer-reviews/RHNRA5NTWAL9F/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDK8LKPJ,Reviewed in India on 10 July 2023,Colour: StarlightSize: 128 GB,B0BDK8LKPJ,nice product buget,nice product buget,starlight,128GB,3,0,16,0.4215,positive
B0BDK8LKPJ,India,True,1,Damaged,Box was damaged,https://www.amazon.in/gp/customer-reviews/R19AUJZV9UI3RJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDK8LKPJ,Reviewed in India on 7 August 2023,Colour: StarlightSize: 128 GB,B0BDK8LKPJ,box damaged,box damag,starlight,128GB,2,0,10,-0.4404,negative
B0BDK8LKPJ,India,True,1,Box damaged,Birthday gift,https://www.amazon.in/gp/customer-reviews/R3ICN9SNILBUBI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDK8LKPJ,Reviewed in India on 16 July 2023,Colour: StarlightSize: 128 GB,B0BDK8LKPJ,birthday gift,birthday gift,starlight,128GB,2,0,12,0.4404,positive
B0BDK8LKPJ,India,False,1,Defective Product,Defective charging cable provided. Too bad to have such defective product from apple. Its a total waste of time. Need to go to apple service center and get new charging cable.,https://www.amazon.in/gp/customer-reviews/RE73LOATD41CF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDK8LKPJ,Reviewed in India on 10 May 2024,Colour: StarlightSize: 128 GB,B0BDK8LKPJ,defective charging cable provided bad defective product apple total waste time need go apple service center get new charging cable,defect charg cabl provid bad defect product appl total wast time need go appl servic center get new charg cabl,starlight,128GB,20,0,111,-0.9022,negative
B0BDK8LKPJ,India,False,1,Samsung is much better,"After one week of usageI don't feel good about this purchase.Really bad.I switched from Android (Samsung Eco System) to IOS.IOS fails to give features.Not user-friendly.Talking about qualityBoth companies are equally good.What we pay for is featuresI can get good camera, ips68 etc under 40kBut what samsung has Achieved and giving the customers is truly unbelievable.Sorry Apple.",https://www.amazon.in/gp/customer-reviews/R3IFUQ3885SEQJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDK8LKPJ,Reviewed in India on 30 May 2023,Colour: StarlightSize: 128 GB,B0BDK8LKPJ,one week usagei dont feel good purchase really bad switched android samsung eco system io io fails give feature userfriendly talking qualityboth company equally good pay featuresi get good camera ips68 etc 40kbut samsung achieved giving customer truly unbelievable sorry apple,one week usagei dont feel good purchas realli bad switch android samsung eco system io io fail give featur userfriendli talk qualityboth compani equal good pay featuresi get good camera ips68 etc 40kbut samsung achiev give custom truli unbeliev sorri appl,starlight,128GB,41,0,236,-0.8132,negative
B0BDK8LKPJ,India,False,1,Received defective product,"From day 1 SIM card was not detected, I gave it off to service center for replacement but they denied saying phone is modified. Amazon is saying Apple will help and Apple is saying Amazon will help, but in reality no one is helping.",https://www.amazon.in/gp/customer-reviews/R1SEAR0J6U8KJB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDK8LKPJ,Reviewed in India on 15 June 2023,Colour: StarlightSize: 128 GB,B0BDK8LKPJ,day 1 sim card detected gave service center replacement denied saying phone modified amazon saying apple help apple saying amazon help reality one helping,day 1 sim card detect gave servic center replac deni say phone modifi amazon say appl help appl say amazon help realiti one help,starlight,128GB,24,0,131,0.7269,positive
B0BDK8LKPJ,India,False,1,Very good ðŸ‘ðŸ»ðŸ˜Š,"It is the most lagging phone and it's speed is very slow , the phone is looking good but when you use it ,it's seems to be very slower than a normal Android phone  , if you what to purchase iphone then choose iphone 14 pro it's A16 bionic chic is so fast and no one can  compare any phones with iphone 14 pro............it's awesome ðŸ˜Ž",https://www.amazon.in/gp/customer-reviews/R1LCV5MXII2255/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDK8LKPJ,Reviewed in India on 18 September 2022,Colour: StarlightSize: 128 GB,B0BDK8LKPJ,lagging phone speed slow phone looking good use seems slower normal android phone purchase iphone choose iphone 14 pro a16 bionic chic fast one compare phone iphone 14 pro awesome ðÿž,lag phone speed slow phone look good use seem slower normal android phone purchas iphon choos iphon 14 pro a16 bionic chic fast one compar phone iphon 14 pro awesom ðÿž,starlight,128GB,31,0,153,0.7906,positive
B0BDK8LKPJ,India,True,5,ðŸŽ Name is enough,"Just Wow, amazing product",https://www.amazon.in/gp/customer-reviews/R3EJAG5I27X9BX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDHX8Z63,Reviewed in India on 9 December 2023,Colour: MidnightSize: 128 GB,B0BDHX8Z63,wow amazing product,wow amaz product,midnight,128GB,3,0,17,0.8225,positive
B0BDK8LKPJ,India,True,5,iPhone 14,"Itâ€™s trusts worthyGo for it as a first time buyer i was scared but amazon has nailed itAmazing delivery, the security was just the best. Thank you Amazon",https://www.amazon.in/gp/customer-reviews/R1ZAY3LYDYNLWC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDHX8Z63,Reviewed in India on 3 July 2023,Colour: MidnightSize: 128 GB,B0BDHX8Z63,itâs trust worthygo first time buyer scared amazon nailed itamazing delivery security best thank amazon,itâ trust worthygo first time buyer scare amazon nail itamaz deliveri secur best thank amazon,midnight,128GB,15,0,89,0.8979,positive
B0BDK8LKPJ,India,True,5,Doing its best for IPhone Lovers,Itâ€™s really owe some.No need to mention about qualities as it is iPhone.Loving it,https://www.amazon.in/gp/customer-reviews/R23YCV8VB24G6T/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDHX8Z63,Reviewed in India on 2 October 2023,Colour: MidnightSize: 128 GB,B0BDHX8Z63,itâs really owe need mention quality iphone loving,itâ realli owe need mention qualiti iphon love,midnight,128GB,8,0,43,0.5994,positive
B0BDK8LKPJ,India,True,4,Good deal,Good one,https://www.amazon.in/gp/customer-reviews/R31TGX0A41C8Y3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDHX8Z63,Reviewed in India on 11 July 2023,Colour: MidnightSize: 128 GB,B0BDHX8Z63,good one,good one,midnight,128GB,2,0,7,0.4404,positive
B0BDK8LKPJ,India,True,4,Good product,What good product,https://www.amazon.in/gp/customer-reviews/R1CV3AHRSZTKWK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDHX8Z63,Reviewed in India on 21 June 2023,Colour: MidnightSize: 128 GB,B0BDHX8Z63,good product,good product,midnight,128GB,2,0,11,0.4404,positive
B0BDK8LKPJ,India,True,5,Premium feels,Iâ€™m android user for 15 years and after that i love ios so try a new experience,https://www.amazon.in/gp/customer-reviews/RWL2NR0JCTOF7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDHX8Z63,Reviewed in India on 19 August 2023,Colour: MidnightSize: 128 GB,B0BDHX8Z63,iâm android user 15 year love io try new experience,iâm android user 15 year love io tri new experi,midnight,128GB,10,0,42,0.6369,positive
B0BDK8LKPJ,India,True,5,Excellent deal,Amazon has given genuine product.. we canâ€™t trust any other then Amazon.Will recommend to purchase it from here only,https://www.amazon.in/gp/customer-reviews/R2TC2FAI434LS0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDHX8Z63,Reviewed in India on 4 August 2023,Colour: MidnightSize: 128 GB,B0BDHX8Z63,amazon given genuine product canât trust amazon recommend purchase,amazon given genuin product canât trust amazon recommend purchas,midnight,128GB,9,0,58,0.802,positive
B0BDK8LKPJ,India,True,5,Wonderful phone as always,iPhone 14 has been a good experience on the eyes apart from the other advantages that iPhone delivers as default.,https://www.amazon.in/gp/customer-reviews/R1N2J1TMSJW34P/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDHX8Z63,Reviewed in India on 20 August 2023,Colour: MidnightSize: 128 GB,B0BDHX8Z63,iphone 14 good experience eye apart advantage iphone delivers default,iphon 14 good experi eye apart advantag iphon deliv default,midnight,128GB,10,0,60,0.5994,positive
B0BDK8LKPJ,India,True,5,Excellent Product,No need any review of this product. Everybody knows it. Only I selected buyer Appario Retail based on my previous experience.Genene product received in good condition.,https://www.amazon.in/gp/customer-reviews/R36YLEKYEP4112/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDHX8Z63,Reviewed in India on 17 June 2023,Colour: MidnightSize: 128 GB,B0BDHX8Z63,need review product everybody know selected buyer appario retail based previous experience genene product received good condition,need review product everybodi know select buyer appario retail base previou experi genen product receiv good condit,midnight,128GB,17,0,113,0.4404,positive
B0BDK8LKPJ,India,True,5,This iphone is lit ðŸ”¥,This is my 1st self earned iphone 14.Android fanboy switched to ios and this exeprience is so good and hope it will remain same for upcoming years.Overall experience with Amazon and Apple - 4.7/5,https://www.amazon.in/gp/customer-reviews/R7MA88TAUGQCD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDHX8Z63,Reviewed in India on 8 May 2023,Colour: MidnightSize: 128 GB,B0BDHX8Z63,1st self earned iphone 14 android fanboy switched io exeprience good hope remain upcoming year overall experience amazon apple 4 75,1st self earn iphon 14 android fanboy switch io exepri good hope remain upcom year overal experi amazon appl 4 75,midnight,128GB,21,0,111,0.7579,positive
B0BDK8LKPJ,India,True,4,its ok,ok,https://www.amazon.in/gp/customer-reviews/RGFMQ5LZ63M7N/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDHX8Z63,Reviewed in India on 24 August 2023,Colour: MidnightSize: 128 GB,B0BDHX8Z63,ok,ok,midnight,128GB,1,0,2,0.296,positive
B0BDK8LKPJ,India,True,5,Good,No words,https://www.amazon.in/gp/customer-reviews/R3M25GFG30ML3R/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDHX8Z63,Reviewed in India on 23 December 2023,Colour: MidnightSize: 128 GB,B0BDHX8Z63,word,word,midnight,128GB,1,0,4,0.0,negative
B0BDK8LKPJ,India,True,5,Delivered on time,Received in perfect condition,https://www.amazon.in/gp/customer-reviews/R3CZULTD35XE78/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDHX8Z63,Reviewed in India on 12 January 2024,Colour: MidnightSize: 128 GB,B0BDHX8Z63,received perfect condition,receiv perfect condit,midnight,128GB,3,0,24,0.5719,positive
B0BDK8LKPJ,India,True,4,Perfect,Brand Apple is the only word which don't need review. Nice in segment with required salient features.,https://www.amazon.in/gp/customer-reviews/R3DUJVHZ46CFS8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDHX8Z63,Reviewed in India on 20 July 2023,Colour: MidnightSize: 128 GB,B0BDHX8Z63,brand apple word dont need review nice segment required salient feature,brand appl word dont need review nice segment requir salient featur,midnight,128GB,11,0,61,-0.0598,negative
B0BDK8LKPJ,India,True,4,Good,Good,https://www.amazon.in/gp/customer-reviews/R27HNQLYFGDEK6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDHX8Z63,Reviewed in India on 28 July 2023,Colour: MidnightSize: 128 GB,B0BDHX8Z63,good,good,midnight,128GB,1,0,4,0.4404,positive
B0BDK8LKPJ,India,True,5,Apple product ossam amazon packaging department zero,Product ok.  Packing kai leye amazon kai pass rupees nahi hai es leye wo box mai packing nahi kare hai 65000 ka order hai or plane paper mai order pack ho kia a rahe hai waa kya batt hai,https://www.amazon.in/gp/customer-reviews/RIP1OUNEZQY8F/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDHX8Z63,Reviewed in India on 2 June 2023,Colour: MidnightSize: 128 GB,B0BDHX8Z63,product ok packing kai leye amazon kai pas rupee nahi hai e leye wo box mai packing nahi kare hai 65000 ka order hai plane paper mai order pack ho kia rahe hai waa kya batt hai,product ok pack kai ley amazon kai pass rupe nahi hai es ley wo box mai pack nahi kare hai 65000 ka order hai plane paper mai order pack ho kia rahe hai waa kya batt hai,midnight,128GB,37,0,140,-0.3182,negative
B0BDK8LKPJ,India,True,5,Exellent problem,Good Device ðŸ‘ðŸ“·  Camera ExellentGood Performance ðŸ‘Fast processor ðŸ‘Over All ...very Good Device ðŸ‘,https://www.amazon.in/gp/customer-reviews/RPAQXSLUBWS0Q/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDHX8Z63,Reviewed in India on 18 November 2023,Colour: MidnightSize: 128 GB,B0BDHX8Z63,good device ðÿðÿ camera exellentgood performance ðÿfast processor ðÿover good device ðÿ,good devic ðÿðÿ camera exellentgood perform ðÿfast processor ðÿover good devic ðÿ,midnight,128GB,12,0,76,0.7003,positive
B0BDK8LKPJ,India,True,5,Iconic phone,Features and robustness of the phone .,https://www.amazon.in/gp/customer-reviews/R6R8WNRF8NWE3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDHX8Z63,Reviewed in India on 28 November 2023,Colour: MidnightSize: 128 GB,B0BDHX8Z63,feature robustness phone,featur robust phone,midnight,128GB,3,0,22,0.0,negative
B0BDK8LKPJ,India,True,5,Good Product,Received well & using it. Good to buy.,https://www.amazon.in/gp/customer-reviews/R2VSBB8FU2AMWR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDHX8Z63,Reviewed in India on 29 October 2023,Colour: MidnightSize: 128 GB,B0BDHX8Z63,received well using good buy,receiv well use good buy,midnight,128GB,5,0,24,0.6124,positive
B0BDK8LKPJ,India,True,4,Great,Very liked the phone,https://www.amazon.in/gp/customer-reviews/R162ZPIZIORMXV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDHX8Z63,Reviewed in India on 1 July 2023,Colour: MidnightSize: 128 GB,B0BDHX8Z63,liked phone,like phone,midnight,128GB,2,0,10,0.4215,positive
B0BDK8LKPJ,India,False,1,Donâ€™t go for it even by mistake,"Strong and honest review. If your a Indian just thought of trying apple once even though it costly for you, i suggest not to go for it strongly.1. Heating: the phone will get more hotter while charging.2. Battery: battery health drops to 80% just after a year and they say to replace battery which costs 9k plus3. Everything is paid. Even if u feel like changing ringtone of your choice4.if u have no knowledge of apple for your goodness stay like that and enjoy android which is complete user friendly",https://www.amazon.in/gp/customer-reviews/R25TLXCB78QGR4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDHX8Z63,Reviewed in India on 4 June 2024,Colour: MidnightSize: 128 GB,B0BDHX8Z63,strong honest review indian thought trying apple even though costly suggest go strongly 1 heating phone get hotter charging 2 battery battery health drop 80 year say replace battery cost 9k plus3 everything paid even u feel like changing ringtone choice4 u knowledge apple goodness stay like enjoy android complete user friendly,strong honest review indian thought tri appl even though costli suggest go strongli 1 heat phone get hotter charg 2 batteri batteri health drop 80 year say replac batteri cost 9k plus3 everyth paid even u feel like chang rington choice4 u knowledg appl good stay like enjoy android complet user friendli,midnight,128GB,52,0,277,0.9618,positive
B0BDK8LKPJ,India,False,1,Waste,"I brought this model 1.3 years back. Without any physical damage display got repair. Lines came in my phone. I contacted service center they charged 28,000 so I contacted Apple service center. No. 1 fraud customer care. Don't go with brand lose your money.",https://www.amazon.in/gp/customer-reviews/R1UC04RBRMLVCS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDHX8Z63,Reviewed in India on 20 July 2024,Colour: MidnightSize: 128 GB,B0BDHX8Z63,brought model 1 3 year back without physical damage display got repair line came phone contacted service center charged 28 000 contacted apple service center 1 fraud customer care dont go brand lose money,brought model 1 3 year back without physic damag display got repair line came phone contact servic center charg 28 000 contact appl servic center 1 fraud custom care dont go brand lose money,midnight,128GB,34,0,171,0.3582,positive
B0BDK8LKPJ,India,False,3,Color start peeling off,Yes you heard it right after using 3 months noticed Color started peeling out and lots of such issues listed over apple community such a bogus brand and bogus phone,https://www.amazon.in/gp/customer-reviews/R8MRMAA2ST71G/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDHX8Z63,Reviewed in India on 19 July 2023,Colour: MidnightSize: 128 GB,B0BDHX8Z63,yes heard right using 3 month noticed color started peeling lot issue listed apple community bogus brand bogus phone,ye heard right use 3 month notic color start peel lot issu list appl commun bogu brand bogu phone,midnight,128GB,19,0,98,0.4019,positive
